Date,Startup Name,SubVertical,City,Amount,is_funded,Year,Month,Industry Vertical Cleaned,InvestmentType_Cleaned,Investors_Cleaned
2018-07-11,Sambandh,Online Micro Lending Platform,rourkela,2500000.0,1,2018,7,consumer services,Private Equity,Base Of Pyramid Asia (Bopa) Pte Ltd
2018-07-12,19th mile,Artificial intelligence-based sales acceleration software platform,gurugram,180000.0,1,2018,7,technology,Seed,"Rishi Vasudev, Excelsior Investments, Ritesh Vohra, Praveer Kumar, Prashant Gupta And Others"
2018-07-12,5th Vital,Home diagnostics services provider,bengaluru,500000.0,1,2018,7,healthcare,Seed,Brand Capital And Others
2018-07-13,MEngage,A Doctor-Patient Engagement Platform,jaipur,175000.0,1,2018,7,healthcare,Seed,"Siddharth Agarwal, Mahavir Sharma, Amit Singal, 100 Co-Founders Lab And Others."
2018-07-17,Ofbusiness,Online Lending Platform For SME,gurugram,29000000.0,1,2018,7,finance,Private Equity,"Creation Investments, Falcon Edge, Matrix Partners India And Zodius Capital"
2018-07-17,Cars24,Online Used Car Marketplace,gurugram,49700000.0,1,2018,7,consumer services,Private Equity,"Kingsway Fci Fund, Kck Global & Others"
2018-07-18,The Ken,Subscription-Only News Website,bengaluru,1500000.0,1,2018,7,consumer services,Seed,Omidyar Network & Others
2018-07-19,Book My Show,Online Ticketing Platform,mumbai,100000000.0,1,2018,7,consumer services,Private Equity,"Tpg Growth, The Rise Fund & Others"
2018-07-20,HousingMan,Property Discovery Platform,bengaluru,1500000.0,1,2018,7,consumer services,Seed,Undisclosed
2018-07-21,PaySense,Online Consumer Lending Platform,mumbai,18000000.0,1,2018,7,consumer services,Private Equity,Payu & Others
2018-07-23,Yulu Bikes,Bicycle-Sharing Platform,bengaluru,,0,2018,7,technology,Seed,Undisclosed
2018-07-23,VTION,Media Analytics,gurugram,280000.0,1,2018,7,technology,Seed,"Angellist, Rahul Khanna, Rajeev Arora And Ram Ramsundar."
2018-07-23,Log9 Materials,Nanotechnology Company Specializing In Graphene,bengaluru,436000.0,1,2018,7,technology,Seed,"Metaform Ventures, Hemant Luthra, Micro Venture Capital Firm Gems Partners And Others"
2018-07-24,kidovators,Skill Learning Platform,bengaluru,180000.0,1,2018,7,education,Seed,Gray Matters
2018-07-24,Digit,Online Insurance Startup,pune,45000000.0,1,2018,7,consumer services,Private Equity,Fairfax
2018-07-25,Black Soil,Non-Banking Financial Company,mumbai,17000000.0,1,2018,7,finance,Private Equity,"Allcargo Logistics, Navneet Education And Mahavir Agency"
2018-07-25,Trell,Mobile-First Video Blogging App,bengaluru,1250000.0,1,2018,7,consumer services,Seed,"Beenext , Weh Ventures And Sprout Ventures"
2018-07-25,iqlect,Data Analytics Firm,bengaluru,2500000.0,1,2018,7,technology,Seed,Ventureast And Exfinity
2018-07-26,Entropik,Software-As-A-Service Platform,bengaluru,1100000.0,1,2018,7,technology,Seed,"Bharat Innovation, Idfc-Parampara Capital, Arthavida Ventures, Jitendra Gupta & Others"
2018-07-26,Bitla Software,Travel-Focused Tech Startup,bengaluru,,0,2018,7,technology,Private Equity,Makemytrip
2018-07-26,TheCapitalNet,Unified Global Investments Ecosystem,hyderabad,500000.0,1,2018,7,finance,Private Equity,Lindwall Family Investments Llc (Lfi)
2018-07-30,Shuttl,Bus Aggregation Platform,gurugram,11000000.0,1,2018,7,consumer services,Private Equity,Amazon Alexa Fund & Dentsu Ventures
2018-07-30,Cure Fit,Health and fitness Platform,bengaluru,120000000.0,1,2018,7,consumer services,Private Equity,"Idg Ventures, Accel Partners, Kalaari Capital And Others"
2018-07-31,Five Star Group,Non-Bank Lending Platform For SME,chennai,100000000.0,1,2018,7,finance,Private Equity,"Tpg, Norwest Venture Partners, Sequoia Capital & Matrix Partners"
2018-07-31,Healthsignz,Health and Well being Platform,hyderabad,5000000.0,1,2018,7,healthcare,Seed,Kantilal Patel
2018-06-01,CoinTribe,Credit-Based Lending Marketplace For Small And Medium Enterprises,gurugram,10000000.0,1,2018,6,finance,Private Equity,"Sabre Partners, Puneet Dalmia & Others"
2018-06-04,Digiconectt,Sales Analytics and Enablement Platform,bengaluru,125000.0,1,2018,6,technology,Seed,Aspire Logistics Llc
2018-06-04,Kashmir Box,"Online Marketplace For Handicrafts, Handlooms And Local Produce",srinagar,,0,2018,6,e-commerce,Seed,"Bhairavi Jani, Alok Divatia, Namrata Kaul, Sohail Hashemi, Aijaz Saleem"
2018-06-05,Crowdera,Online Crowdfunding Platform,nagpur,,0,2018,6,finance,Seed,"Anil Advani, Pramod Jain, Amrendra Reddy And Manish Satnaliwala."
2018-06-05,Zoctr,Online Healthcare Aggregator,mumbai,,0,2018,6,healthcare,Seed,Nb Ventures And Others
2018-06-07,Annapurna Finance,Non-Banking Financial Company,bhubneswar,23000000.0,1,2018,6,finance,Private Equity,Oman India Joint Investment Fund (Oijif)
2018-06-07,Meesho,Online Marketplace For Resellers,bengaluru,11500000.0,1,2018,6,consumer services,Private Equity,"Sequoia Capital India, Saif Partners, Y Combinator And Venture Highway"
2018-06-10,AyeFinance,Online Lending Platform,gurugram,21500000.0,1,2018,6,finance,Private Equity,"Capitalg, Saif Partners And Lgt Impact Ventures"
2018-06-11,Theranosis,Specialised diagnostics Platform,hyderabad,,0,2018,6,healthcare,Seed,Mumbai Angels Network
2018-06-12,Alpha Capital,Supplychain Finance,mumbai,14800000.0,1,2018,6,finance,Private Equity,Alpha Capital
2018-06-12,eshakti,Fashion e-tailer,chennai,10100000.0,1,2018,6,e-commerce,Private Equity,Paragon Partners
2018-06-12,Daily Ninja,Hyperlocal Delivery Platform,bengaluru,3000000.0,1,2018,6,consumer services,Seed,Saama Capital And Sequoia Capital
2018-06-13,NirogStreet,An Online Platform That Connects Ayurveda Doctors With Patients,gurugram,300000.0,1,2018,6,healthcare,Seed,"Spiral Ventures, Subho Ray And Samir Kumar"
2018-06-13,Nivesh,Mass Market Mutual Fund Investment Platform,noida,450000.0,1,2018,6,finance,Seed,"Letsventure, Rajan Anandan, Basab Pradhan, Vivek Khare And Bijoy George"
2018-06-13,What\\xe2\\x80\\x99s Up Life,"A Local Discovery App For Dining-Out, Party, Leisure and Events",gurugram,,0,2018,6,consumer services,Seed,Rannvijay Singha
2018-06-14,HomeLane,Online Home Furnishing Solutions,bengaluru,3450000.0,1,2018,6,consumer services,Seed,Brand Capital
2018-06-14,Network Intelligence,Cybersecurity Specialist,mumbai,4800000.0,1,2018,6,technology,Private Equity,Helix Investments
2018-06-18,Tynor Othontics,Prosthetics Manufacturers,chandigarh,21000000.0,1,2018,6,healthcare,Private Equity,Lighthouse Funds & Thuasne Participations
2018-06-18,Elucidata,Data Analytics (SaaS),delhi & cambridge,1700000.0,1,2018,6,technology,Seed,Hyperplane Venture Capital And Several Angel Investors
2018-06-19,Chrysalis,Education Services Provider,pune,,0,2018,6,education,Seed,Menterra Venture & Artha Initiatives
2018-06-19,RentSher,Online Rental Marketplace,bengaluru,1100000.0,1,2018,6,consumer services,Seed,"Shorooq Investments, Letsventure & Others"
2018-06-20,Drip capital,Trade Finance Firm,mumbai,15000000.0,1,2018,6,finance,Private Equity,"Accel Partners, Sequoia India, Y Combinator And Others."
2018-06-22,WickedRide,Online Motorbike And Scooter Rental Platforms,bengaluru,9100000.0,1,2018,6,consumer services,Private Equity,"Sequoia Capital, Accel Partners & Raghunandan Gangappa"
2018-06-25,PolicyBazaar,Online Insurance Selling Platform,gurugram,200000000.0,1,2018,6,consumer services,Private Equity,Softbank Vision Fund & Info Edge (India) Ltd
2018-06-25,HipBar,Digital Payment Platform For Beverage Delivery,bengaluru,4000000.0,1,2018,6,consumer services,Private Equity,Diageo India
2018-06-25,Sqqrl,App-based investment platform,gurugram,1000000.0,1,2018,6,finance,Seed,Equanimity Venture Fund
2018-06-26,Paytm,Digital Payment Platform,noida,8950000.0,1,2018,6,technology,Private Equity,One 97 Communications
2018-06-26,Sigtuple,Data Driven Intelligence Solutions Platform,bengaluru,19000000.0,1,2018,6,healthcare,Private Equity,"Accel Partners, Idg Venture, Endiya Partners, Pi Ventures, Vh Capital, Axilor Ventures And Binny Bansal"
2018-06-27,Wow Express,E-commerce Logistics Platform,mumbai,4500000.0,1,2018,6,technology,Private Equity,Undisclosed
2018-06-28,Front Desk AI,An AI Platform Offering Automated Customer Service Software,bengaluru,1100000.0,1,2018,6,technology,Seed,Speciale Invest & Others
2018-06-28,Edureka,Online Education Platform,bengaluru,2000000.0,1,2018,6,education,Seed,Leo Capital
2018-06-29,Numeroseven,An Artificial Intelligence-Based Recruitment Platform,kolkatta,,0,2018,6,technology,Seed,Shiva Gunapu & Others
2018-05-02,OpenTap,Online Lending Platform,chennai,450000.0,1,2018,5,finance,Seed,Unknown High Net-Worth Individuals
2018-05-02,Bizongo,Aggregator For Packaging Material,mumbai,22000000.0,1,2018,5,consumer services,Private Equity,"B Capital, International Finance Corporation (Ifc), Accel Partners And Idg Ventures"
2018-05-03,Disprz,SaaS,chennai,2500000.0,1,2018,5,technology,Seed,"Il&Fs Private Equity, Kae Capital & Others"
2018-05-07,PaisaDukan,P2P Lending Platform,mumbai,225000.0,1,2018,5,consumer services,Seed,Undisclosed
2018-05-09,i3sysytems,AI product company For Health and Life Insurane Companies,mumbai,1000000.0,1,2018,5,technology,Seed,"Unitus Ventures, Behram Vakil And Jerxis Vandrevala"
2018-05-11,Earth Food,Agri-tech,pune,949000.0,1,2018,5,consumer services,Seed,Rairah Corporation
2018-05-14,Nykaa,Beauty e-tailer,mumbai,24000000.0,1,2018,5,consumer services,Private Equity,"Sunil Munjal, Harsh Mariwala, Dalip Pathak And Others"
2018-05-16,mfine,Doctor-Consultation App,bengaluru,4200000.0,1,2018,5,healthcare,Private Equity,"Prime Venture Partners, Stellaris Venture Partners And Mayur Abhaya Srisrimal"
2018-05-21,Rocketium,Online Video Creation Platform,bengaluru,300000.0,1,2018,5,technology,Seed,Blume Ventures
2018-05-21,MilkBasket,Micro-Delivery Grocery Startup,gurugram,7000000.0,1,2018,5,technology,Private Equity,"Kalaari Capital, Unilever Ventures And Blume Ventures"
2018-05-22,Vola,Micro Lending Platform,bengaluru,500000.0,1,2018,5,finance,Seed,Credika And Unnamed Angel Investors
2018-05-22,Cashkumar,P2P Lending Platform,bengaluru,735000.0,1,2018,5,consumer services,Seed,Letsventure
2018-05-23,Edyoo,Products For Shoolgoing Children,bengaluru,735000.0,1,2018,5,e-commerce,Seed,Rs Shanbag
2018-05-23,Aashiyaan,Housing Finance For Low-Income Families,kolkata,2000000.0,1,2018,5,finance,Seed,"Insistor, Oikocredit"
2018-05-24,Smartivity,Designer Of Toys and Learning Projects For Kids,delhi,2000000.0,1,2018,5,education,Seed,"Ashish Kacholi, S Chand Group"
2018-05-24,Bonphulapl,Oxygen Optimiser Manufacturer,delhi,293000.0,1,2018,5,technology,Seed,Atul Gupta And Saurabh Rastogi
2018-05-27,Acko,Online Insurance Platform,mumbai,12000000.0,1,2018,5,consumer services,Seed,"Amazon, Ashish Dhawan, Catamaran Ventures, Nr Narayana Murthy."
2018-05-28,HWell24,Home Healthcare Aggregator,mumbai,200000.0,1,2018,5,healthcare,Seed,"Prashant Mehta, Mitali Pawar, Nikhil G And Bhavesh P, R Ranganathan, Oncotrust And Medintel Services Pvt. Ltd"
2018-05-29,Toffee,Online Insurance Platform,gurugram,1500000.0,1,2018,5,consumer services,Seed,"Kalaari Capital, Omidyar Network And Accion Venture Labs"
2018-05-29,Tonetag,Mobile Payments Technology Platform,bengaluru,8000000.0,1,2018,5,technology,Private Equity,Amazon Inc. And Mastercard
2018-05-30,Events High,Events and Activities Discovery Platform,bengaluru,,0,2018,5,consumer services,Private Equity,Treebo
2018-05-30,Stellaps,Iot Application Platform In Agriculture,bengaluru,14000000.0,1,2018,5,technology,Private Equity,"Indusage Partners, Bill & Melinda Gates Foundation, Qualcomm Venture, Abb Technology Ventures, Omnivore, Blume Ventures, Venture Highway And Beenext"
2018-05-31,Credright,Lending Platform For SMEs,hyderabad,1300000.0,1,2018,5,consumer services,Seed,"Accion Venture Lab, Yournest Venture Capital And Other Angel Investors"
2018-04-02,Fitternity,Online Fitness Discovey Platform,mumbai,2000000.0,1,2018,4,consumer services,Private Equity,"Exfinity Venture, Saha Fund Partners, Arihant Patni Of Patni Family Office, Anjali Bansal, Shardul Amarchand Mangaldas, Satish Khanna And Taparia Family Office."
2018-04-02,Synctag,Social Media Anlaytics Platform,coimbatore,307600.0,1,2018,4,technology,Seed,Subhkam Ventures And Mohit Khadaria
2018-04-02,Benepik,Enhanced Employee Engagement Platform,gurugram,,0,2018,4,technology,Seed,"Vishal Bali, Yogesh Misra, Thomas Assessments And Others"
2018-04-02,Finzy,Online Loan Matchmaking Platform,bengaluru,1300000.0,1,2018,4,consumer services,Seed,Undisclosed
2018-04-04,Varthana,Loans and Services To Affordable Private Schools in India,bengaluru,55000000.0,1,2018,4,finance,Private Equity,"Chryscapital, Existing Investors, Elevar Equity, Lgt Impact, Omidyar Network And Kaizen Private Equity Also Participated In The Round"
2018-04-05,IndigoLearn,Online Education Platform,hyderabad,150000.0,1,2018,4,education,Seed,"Maheshwar Peri, Founder And Chairman Of Career Information Portal Careers360, And Jamshed Jeejeebhoy, Director At Byramjee Jeejeebhoy Pvt. Ltd Were Among The Angels"
2018-04-05,Vedantu,Interactive Online Tutoring Platform,bengaluru,10000000.0,1,2018,4,education,Private Equity,"Accel Partners, Tiger Global And Others"
2018-04-09,Kaleidofin,Digital Financial Services Platform,chennai,2800000.0,1,2018,4,others,Seed,Omidyar Network. Blume Ventures And Professor Shlomo Ben-Haim
2018-04-09,Pipabella,Fashion Accessories Etailer,mumbai,1000000.0,1,2018,4,consumer services,Seed,Fireside Ventures
2018-04-09,Elemential,Blockchain Platform,mumbai,,0,2018,4,technology,Seed,"Matrix Partner, Amrish Rau, Investopad, Digital Currency Group, Hinduja Group, Lightspeed India, Eight Innovate, Amit Ranjan, Prashant Malik And Others"
2018-04-09,Kriger Campus,Mobile-Based Education Network,delhi,46140.0,1,2018,4,education,Seed,Undisclosed
2018-04-10,Loanzen,Digital Lending Platform In Logistics,bengaluru,,0,2018,4,finance,Seed,Kae Capital Management
2018-04-10,TravelTriangle,Online Travel Marketplace,gurugram,12000000.0,1,2018,4,consumer services,Private Equity,"Fundamentum, Saif Partners, Bessemer Venture Partners, Rb Investments & Others"
2018-04-12,Letsmd,Platform To Discover Healthcare Financing Options,delhi,1000000.0,1,2018,4,healthcare,Seed,"Sri Capital, Waterbridge Ventures And Thinkuvate"
2018-04-12,AyeFinance,Online Lending Platform,gurugram,4600000.0,1,2018,4,finance,Debt,"Blueorchard Finance Ltd, Hinduja Leyland Finance And Intellegrow"
2018-04-13,mintifi,Online Lending Platform,mumbai,2000000.0,1,2018,4,finance,Seed,Lok Capital
2018-04-16,icanstay,Online Platform For Luxury Hotel Stay For Business Travelers,delhi,500000.0,1,2018,4,consumer services,Seed,Mr. Manoj Prasad
2018-04-16,Pregbuddy,Connected Care App For Pregnant Women,bengaluru,,0,2018,4,healthcare,Seed,"Rajan Anandan, Madhusudhan Kannan, Jayant Kadambi, Puneet Gupta And Pradeep K Jaisingh"
2018-04-18,Coverfox,Online Insurance Aggregator,mumbai,22000000.0,1,2018,4,consumer services,Private Equity,"International Finance Corporation, Transamerica And Others."
2018-04-19,Lenskart,Online Eyewear Retailer,faridabad,,0,2018,4,consumer services,Private Equity,Tr Capital
2018-04-19,mamaearth,Online Baby care Products,gurugram,,0,2018,4,healthcare,Private Equity,Shilpa Shetty Kundra
2018-04-19,Fyle Technologies,AI Based Expense Management Platform,bengaluru,1100000.0,1,2018,4,technology,Seed,Pravega Ventures And Beenext
2018-04-19,True Balance,Mobile Balance Checking App,gurugram,23000000.0,1,2018,4,technology,Private Equity,"Line Ventures Corporation, Line Corp, Naver, Shinhan Bank And Ts Investment"
2018-04-22,Visit,AI Driven Health tech Platform,delhi,,0,2018,4,healthcare,Private Equity,"Biz Stone, Kunal Bahl, Rohit Bansal, Alagu Periyannan And Karthee Madasamy"
2018-04-22,Doxper,Digitized Health-Tech Solutions For Practitioners,mumbai,1900000.0,1,2018,4,healthcare,Seed,Vidal Healthcare
2018-04-22,Nykaa,Beauty e-tailer,mumbai,11000000.0,1,2018,4,consumer services,Private Equity,"Sunil Munjal, Harsh Mariwala, Dalip Pathak And Others"
2018-04-23,Mihuru,Online Platform Providing Micro Loans For Air Travel,mumbai,150000.0,1,2018,4,finance,Seed,Undisclosed
2018-04-23,Capital Float,Online Lending Platform,bengaluru,22000000.0,1,2018,4,finance,Private Equity,Amazon
2018-04-25,Trip shelf,Online Travel Marketplace,delhi,246000.0,1,2018,4,consumer services,Seed,"Gems Advisory, Alok Mittal And Sachin Bhatia"
2018-04-26,POPxo,Women Focussed Digital Media Platform,delhi,5500000.0,1,2018,4,technology,Private Equity,"Neoplux, Oppo, Idg Ventures India, Kalaari Capital, Gree Ventures And Summit Media"
2018-04-26,RailYatri,Online Travel Ticketing Platform,noida,,0,2018,4,consumer services,Private Equity,"Omidyar Network, Nandan Nilekani, Blume Ventures, Helion Venture Partners"
2018-04-27,1mg,Online Pharmacy Store,gurugram,10000000.0,1,2018,4,consumer services,Private Equity,"Sequoia Capital, Maverick Capital Ltd And Hbm Healthcare Investments Ltd"
2018-04-29,Rubique,Online Lending MarketPlace,mumbai,,0,2018,4,consumer services,Private Equity,"Emery Capital, Blacksoil And Kalaari Capital"
2018-04-30,Samco,Online Stock Broker,mumbai,7500000.0,1,2018,4,consumer services,Private Equity,Bay Capital Investments And Others
2018-04-30,MyLoanCare,B2C Online Loans Marketplace,gurgaon,978000.0,1,2018,4,finance,Seed,Sar Group
2018-03-01,PharmEasy,Online Pharmacy Store,mumbai,,0,2018,3,consumer services,Private Equity,"Bessemer Venture Partners And Orios Venture Partners, Jm Financials And Memg"
2018-03-01,Buddy4studdy,Online Scholarship Portal,noida,3000000.0,1,2018,3,consumer services,Private Equity,Cba Capital And Others
2018-03-01,Urban Ladder,Online Furniture Store,bengaluru,12000000.0,1,2018,3,e-commerce,Private Equity,"Sequoia Capital, Saif Partners And Kalaari Capital"
2018-03-03,Kuvera,Online Financial Planning,bengaluru,250000.0,1,2018,3,consumer services,Seed,"Baskar Subramanian, Saket Kumar, Gaurav Suri And Ankit Kesarwani"
2018-03-04,Gramophone,Agri-tech,indore,1000000.0,1,2018,3,technology,Seed,Infoedge
2018-03-05,Wellthy,Therapeutics,mumbai,2100000.0,1,2018,3,healthcare,Private Equity,"Ranjan Pai, Apoorva Patni, Beenext Ventures,Growx Ventures"
2018-03-05,MedGenome,"Genetic Screening, DNA Diagnostics Labs & Research Centers",bengaluru,10000000.0,1,2018,3,healthcare,Private Equity,"Hdfc Life, Hdfc Asset Management"
2018-03-05,Finova Capital,Online Lending,jaipur,6000000.0,1,2018,3,consumer services,Private Equity,Sequoia Capital
2018-03-05,Hotelogix,Cloud based Online Hotel Management Software,noida,5000000.0,1,2018,3,technology,Private Equity,"Vertex Ventures, Accel Partners And Saama Capital"
2018-03-04,Livehealth,Health Service Aggregator Platform,pune,1100000.0,1,2018,3,consumer services,Seed,Nexus Venture Partners
